Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
2951,US-2024-2580,2024-11-08,2024-11-15,First Class,CUST-0339,David Anderson,Home Office,Columbus,Ohio,East,Technology,Machines,Lexmark Printer,5,0,8873.0,1544.07
2952,US-2024-2581,2024-08-24,2024-08-27,Second Class,CUST-0044,Karen Garcia,Home Office,Richmond,Virginia,South,Office Supplies,Fasteners,OIC Push Pins,3,0,38.76,2.79
2953,US-2024-2581,2024-08-24,2024-08-27,Second Class,CUST-0044,Karen Garcia,Home Office,Richmond,Virginia,South,Furniture,Furnishings,Tenex Chairmat,8,0,422.96,40.18
2954,US-2024-2581,2024-08-24,2024-08-27,Second Class,CUST-0044,Karen Garcia,Home Office,Richmond,Virginia,South,Technology,Machines,Canon Imageclass Printer,4,0,3918.28,518.49
2955,US-2024-2582,2024-03-11,2024-03-17,Standard Class,CUST-0117,Robert Hernandez,Consumer,Denver,Colorado,West,Office Supplies,Paper,Xerox 1881 Paper,1,0,8.16,1.71
2956,US-2024-2582,2024-03-11,2024-03-17,Standard Class,CUST-0117,Robert Hernandez,Consumer,Denver,Colorado,West,Technology,Accessories,Anker Power Bank,6,0.4,514.12,27.98
2957,US-2024-2583,2024-05-05,2024-05-07,Second Class,CUST-0139,Nancy Brown,Home Office,Seattle,Washington,West,Technology,Machines,Canon Imageclass Printer,4,0,3921.84,264.48
2958,US-2024-2584,2024-02-18,2024-02-25,Second Class,CUST-0110,Sandra Moore,Corporate,San Antonio,Texas,Central,Office Supplies,Envelopes,Poly String Envelope,8,0.1,174.46,34.0
2959,US-2024-2584,2024-02-18,2024-02-25,Second Class,CUST-0110,Sandra Moore,Corporate,San Antonio,Texas,Central,Furniture,Chairs,Novimex Executive Chair,6,0.15,1316.31,168.02
2960,US-2024-2584,2024-02-18,2024-02-25,Second Class,CUST-0110,Sandra Moore,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Easy-staple Paper,9,0.3,220.12,29.11
2961,US-2023-2585,2023-05-13,2023-05-19,First Class,CUST-0240,Margaret Garcia,Consumer,Nashville,Tennessee,South,Office Supplies,Storage,Sterilite File Box,2,0.1,68.11,3.34
2962,US-2023-2585,2023-05-13,2023-05-19,First Class,CUST-0240,Margaret Garcia,Consumer,Nashville,Tennessee,South,Technology,Machines,Lexmark Printer,7,0,14268.03,795.7
2963,US-2023-2585,2023-05-13,2023-05-19,First Class,CUST-0240,Margaret Garcia,Consumer,Nashville,Tennessee,South,Office Supplies,Art,Newell Highlighters,8,0,223.76,56.58
2964,US-2024-2586,2024-09-10,2024-09-15,First Class,CUST-0109,Susan Miller,Home Office,Springfield,Illinois,Central,Office Supplies,Fasteners,Bates Stapler,4,0.15,45.66,5.97
2965,US-2024-2586,2024-09-10,2024-09-15,First Class,CUST-0109,Susan Miller,Home Office,Springfield,Illinois,Central,Office Supplies,Supplies,Stanley Bostitch Stapler,1,0.1,8.32,2.1
2966,US-2023-2587,2023-10-29,2023-11-02,Same Day,CUST-0125,Margaret Hernandez,Consumer,Columbus,Ohio,East,Technology,Phones,Nokia Lumia,3,0.1,2281.9,303.35
2967,US-2023-2588,2023-05-04,2023-05-10,Standard Class,CUST-0210,John Rodriguez,Home Office,Indianapolis,Indiana,Central,Office Supplies,Fasteners,Bates Stapler,9,0.2,178.78,27.11
2968,US-2025-2589,2025-01-09,2025-01-14,Standard Class,CUST-0033,Matthew Williams,Corporate,Seattle,Washington,West,Office Supplies,Paper,Xerox 1881 Paper,1,0.5,6.88,-0.08
2969,US-2025-2589,2025-01-09,2025-01-14,Standard Class,CUST-0033,Matthew Williams,Corporate,Seattle,Washington,West,Technology,Phones,Motorola Droid,1,0.1,812.85,149.71
2970,US-2025-2589,2025-01-09,2025-01-14,Standard Class,CUST-0033,Matthew Williams,Corporate,Seattle,Washington,West,Office Supplies,Envelopes,Poly String Envelope,7,0.3,150.92,0.94
2971,US-2023-2590,2023-03-16,2023-03-21,Second Class,CUST-0386,Mary Lopez,Home Office,Los Angeles,California,West,Office Supplies,Labels,Hon Label Maker Tape,5,0.15,79.18,14.48
2972,US-2023-2590,2023-03-16,2023-03-21,Second Class,CUST-0386,Mary Lopez,Home Office,Los Angeles,California,West,Office Supplies,Labels,Hon Label Maker Tape,8,0.3,146.89,-0.88
2973,US-2023-2590,2023-03-16,2023-03-21,Second Class,CUST-0386,Mary Lopez,Home Office,Los Angeles,California,West,Office Supplies,Storage,Sterilite File Box,5,0,857.85,133.03
2974,US-2024-2591,2024-10-10,2024-10-15,Standard Class,CUST-0069,Margaret Brown,Corporate,Detroit,Michigan,Central,Furniture,Chairs,Hon Task Chair,8,0,4790.88,331.32
2975,US-2024-2591,2024-10-10,2024-10-15,Standard Class,CUST-0069,Margaret Brown,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,SAFCO Storage Bin,5,0,450.6,48.35
2976,US-2024-2592,2024-01-16,2024-01-21,Same Day,CUST-0092,Sarah Taylor,Corporate,Portland,Oregon,West,Office Supplies,Envelopes,Poly String Envelope,5,0.4,47.34,0.13
2977,US-2025-2593,2025-06-26,2025-06-29,First Class,CUST-0124,Paul Johnson,Consumer,Portland,Oregon,West,Technology,Copiers,Hewlett Packard Copier,1,0,3010.03,155.42
2978,US-2025-2593,2025-06-26,2025-06-29,First Class,CUST-0124,Paul Johnson,Consumer,Portland,Oregon,West,Office Supplies,Binders,GBC Binding Covers,5,0.15,189.21,19.3
2979,US-2025-2593,2025-06-26,2025-06-29,First Class,CUST-0124,Paul Johnson,Consumer,Portland,Oregon,West,Furniture,Chairs,Novimex Executive Chair,1,0.2,67.22,5.39
2980,US-2024-2594,2024-03-05,2024-03-10,Same Day,CUST-0371,Karen Moore,Corporate,Portland,Oregon,West,Office Supplies,Art,Sharpie Markers,5,0.1,56.48,6.71
2981,US-2025-2595,2025-03-30,2025-04-02,Standard Class,CUST-0396,Joseph Rodriguez,Home Office,Dallas,Texas,Central,Technology,Accessories,SanDisk USB Drive,3,0.2,163.39,0.32
2982,US-2025-2595,2025-03-30,2025-04-02,Standard Class,CUST-0396,Joseph Rodriguez,Home Office,Dallas,Texas,Central,Furniture,Chairs,Novimex Executive Chair,1,0.15,45.73,-1.46
2983,US-2025-2595,2025-03-30,2025-04-02,Standard Class,CUST-0396,Joseph Rodriguez,Home Office,Dallas,Texas,Central,Office Supplies,Labels,Avery Address Labels,4,0,91.24,10.89
2984,US-2024-2596,2024-04-22,2024-04-25,Second Class,CUST-0350,Sarah Anderson,Consumer,Phoenix,Arizona,West,Office Supplies,Labels,Avery Shipping Labels,7,0.4,83.03,-4.82
2985,US-2024-2596,2024-04-22,2024-04-25,Second Class,CUST-0350,Sarah Anderson,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Iris Storage Box,8,0,500.72,100.62
2986,US-2024-2596,2024-04-22,2024-04-25,Second Class,CUST-0350,Sarah Anderson,Consumer,Phoenix,Arizona,West,Office Supplies,Fasteners,Staples in Bulk Pack,8,0.1,171.65,21.7
2987,US-2023-2597,2023-02-03,2023-02-10,Standard Class,CUST-0322,Joseph Johnson,Corporate,Seattle,Washington,West,Office Supplies,Binders,Avery Durable Binder,6,0.15,237.66,49.41
2988,US-2023-2597,2023-02-03,2023-02-10,Standard Class,CUST-0322,Joseph Johnson,Corporate,Seattle,Washington,West,Office Supplies,Binders,Acco Binder,5,0,37.8,4.02
2989,US-2025-2598,2025-07-11,2025-07-14,Standard Class,CUST-0332,Joseph Garcia,Home Office,Denver,Colorado,West,Office Supplies,Binders,GBC Binding Covers,1,0.1,21.4,5.51
2990,US-2025-2599,2025-08-17,2025-08-24,Standard Class,CUST-0345,John Davis,Home Office,Sacramento,California,West,Office Supplies,Storage,SAFCO Storage Bin,3,0.1,88.29,19.37
2991,US-2025-2600,2025-05-11,2025-05-15,Second Class,CUST-0186,Linda Rodriguez,Consumer,Nashville,Tennessee,South,Office Supplies,Envelopes,Globe-Weis Envelope,7,0.15,210.93,29.74
2992,US-2023-2601,2023-03-17,2023-03-22,Same Day,CUST-0331,Susan Moore,Corporate,Dallas,Texas,Central,Office Supplies,Labels,Hon Label Maker Tape,9,0,126.0,27.2
2993,US-2023-2601,2023-03-17,2023-03-22,Same Day,CUST-0331,Susan Moore,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1881 Paper,4,0,132.32,14.11
2994,US-2025-2602,2025-08-19,2025-08-24,Standard Class,CUST-0087,Margaret Martinez,Consumer,Houston,Texas,Central,Office Supplies,Supplies,Stanley Bostitch Stapler,4,0.5,95.92,-7.01
2995,US-2025-2602,2025-08-19,2025-08-24,Standard Class,CUST-0087,Margaret Martinez,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,Acco Paper Clips,1,0.1,5.96,0.66
2996,US-2024-2603,2024-08-08,2024-08-13,Second Class,CUST-0186,Linda Rodriguez,Corporate,Richmond,Virginia,South,Furniture,Bookcases,Hon 3-Shelf Bookcase,4,0,288.84,47.09
2997,US-2023-2604,2023-02-02,2023-02-09,Same Day,CUST-0075,Thomas Rodriguez,Home Office,Columbus,Georgia,South,Office Supplies,Envelopes,Staple Envelope,3,0,47.94,12.88
2998,US-2023-2604,2023-02-02,2023-02-09,Same Day,CUST-0075,Thomas Rodriguez,Home Office,Columbus,Georgia,South,Office Supplies,Binders,GBC Binding Covers,4,0.1,105.23,10.2
2999,US-2023-2604,2023-02-02,2023-02-09,Same Day,CUST-0075,Thomas Rodriguez,Home Office,Columbus,Georgia,South,Office Supplies,Paper,Adams Carbonless Paper,7,0,23.03,2.33
3000,US-2023-2604,2023-02-02,2023-02-09,Same Day,CUST-0075,Thomas Rodriguez,Home Office,Columbus,Georgia,South,Office Supplies,Labels,Hon Label Maker Tape,9,0.15,107.56,20.63
3001,US-2025-2605,2025-06-24,2025-06-27,Standard Class,CUST-0382,David Wilson,Consumer,Denver,Colorado,West,Office Supplies,Art,Boston Pencil Sharpener,9,0,248.31,75.7
3002,US-2025-2605,2025-06-24,2025-06-27,Standard Class,CUST-0382,David Wilson,Consumer,Denver,Colorado,West,Furniture,Furnishings,Tenex Chairmat,1,0.1,113.31,15.82
3003,US-2025-2605,2025-06-24,2025-06-27,Standard Class,CUST-0382,David Wilson,Consumer,Denver,Colorado,West,Office Supplies,Fasteners,Staples in Bulk Pack,1,0.2,6.86,1.33
3004,US-2024-2606,2024-07-10,2024-07-15,Standard Class,CUST-0223,Sarah Smith,Home Office,Springfield,Illinois,Central,Technology,Accessories,SanDisk USB Drive,9,0.15,2038.11,339.54
3005,US-2024-2606,2024-07-10,2024-07-15,Standard Class,CUST-0223,Sarah Smith,Home Office,Springfield,Illinois,Central,Technology,Machines,Canon Imageclass Printer,9,0,23849.73,2693.56
3006,US-2024-2606,2024-07-10,2024-07-15,Standard Class,CUST-0223,Sarah Smith,Home Office,Springfield,Illinois,Central,Office Supplies,Paper,HP Multipurpose Paper,8,0.3,189.9,25.64
3007,US-2025-2607,2025-06-25,2025-06-27,Standard Class,CUST-0304,William Williams,Home Office,Richmond,Virginia,South,Office Supplies,Art,Crayola Colored Pencils,6,0.2,32.93,3.85
3008,US-2024-2608,2024-03-14,2024-03-20,Second Class,CUST-0021,Patricia Williams,Corporate,San Antonio,Texas,Central,Office Supplies,Envelopes,Globe-Weis Envelope,7,0.4,137.26,-6.68
3009,US-2024-2609,2024-03-31,2024-04-04,Standard Class,CUST-0397,Anthony Lopez,Consumer,Charlotte,North Carolina,South,Office Supplies,Paper,HP Multipurpose Paper,2,0,84.2,23.21
3010,US-2025-2610,2025-10-30,2025-11-04,Standard Class,CUST-0033,Matthew Williams,Consumer,Atlanta,Georgia,South,Technology,Copiers,Xerox WorkCentre Copier,5,0,8562.55,898.33
3011,US-2023-2611,2023-05-01,2023-05-04,Standard Class,CUST-0245,Betty Wilson,Corporate,San Francisco,California,West,Technology,Phones,Apple iPhone,7,0,1010.17,235.49
3012,US-2023-2611,2023-05-01,2023-05-04,Standard Class,CUST-0245,Betty Wilson,Corporate,San Francisco,California,West,Furniture,Chairs,Novimex Executive Chair,6,0.1,3177.74,38.75
3013,US-2025-2612,2025-10-26,2025-11-02,Second Class,CUST-0360,Sarah Moore,Consumer,Phoenix,Arizona,West,Furniture,Tables,Bretford Round Table,6,0,3043.98,12.69
3014,US-2025-2612,2025-10-26,2025-11-02,Second Class,CUST-0360,Sarah Moore,Consumer,Phoenix,Arizona,West,Furniture,Furnishings,Seth Thomas Clock,1,0,33.58,0.96
3015,US-2023-2613,2023-01-01,2023-01-03,First Class,CUST-0086,Thomas Brown,Home Office,Columbus,Ohio,East,Technology,Phones,Apple iPhone,1,0.2,105.06,16.04
3016,US-2023-2613,2023-01-01,2023-01-03,First Class,CUST-0086,Thomas Brown,Home Office,Columbus,Ohio,East,Technology,Phones,Nokia Lumia,2,0.1,1813.81,156.34
3017,US-2023-2614,2023-07-05,2023-07-11,First Class,CUST-0152,Mark Smith,Home Office,Minneapolis,Minnesota,Central,Technology,Machines,HP LaserJet Printer,6,0.1,5618.75,887.54
3018,US-2024-2615,2024-03-31,2024-04-06,Standard Class,CUST-0211,Barbara Martin,Home Office,Boston,Massachusetts,East,Office Supplies,Paper,Adams Carbonless Paper,1,0.15,28.53,4.64
3019,US-2023-2616,2023-10-30,2023-11-05,First Class,CUST-0105,John Thomas,Home Office,San Antonio,Texas,Central,Technology,Machines,HP LaserJet Printer,8,0.15,17569.7,2109.08
3020,US-2023-2616,2023-10-30,2023-11-05,First Class,CUST-0105,John Thomas,Home Office,San Antonio,Texas,Central,Furniture,Chairs,Global Deluxe Chair,3,0,272.46,25.64
3021,US-2023-2616,2023-10-30,2023-11-05,First Class,CUST-0105,John Thomas,Home Office,San Antonio,Texas,Central,Furniture,Chairs,Hon Task Chair,5,0,363.7,72.01
3022,US-2023-2616,2023-10-30,2023-11-05,First Class,CUST-0105,John Thomas,Home Office,San Antonio,Texas,Central,Office Supplies,Paper,Adams Carbonless Paper,8,0.1,170.64,21.56
3023,US-2025-2617,2025-07-08,2025-07-12,Standard Class,CUST-0277,Elizabeth Wilson,Consumer,Indianapolis,Indiana,Central,Technology,Accessories,SanDisk USB Drive,3,0.15,562.1,111.98
3024,US-2025-2618,2025-03-06,2025-03-12,Standard Class,CUST-0190,Sandra Williams,Consumer,Denver,Colorado,West,Furniture,Bookcases,Hon 3-Shelf Bookcase,1,0,384.27,-11.35
3025,US-2025-2618,2025-03-06,2025-03-12,Standard Class,CUST-0190,Sandra Williams,Consumer,Denver,Colorado,West,Furniture,Chairs,Global Deluxe Chair,4,0,630.48,24.77
3026,US-2025-2619,2025-11-06,2025-11-11,Standard Class,CUST-0298,Joseph Miller,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Hon Label Maker Tape,6,0.1,101.52,20.49
3027,US-2025-2619,2025-11-06,2025-11-11,Standard Class,CUST-0298,Joseph Miller,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1881 Paper,7,0.1,246.33,32.3
3028,US-2025-2619,2025-11-06,2025-11-11,Standard Class,CUST-0298,Joseph Miller,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery Shipping Labels,1,0,11.63,1.22
3029,US-2023-2620,2023-04-11,2023-04-14,Standard Class,CUST-0217,Mark Rodriguez,Consumer,Atlanta,Georgia,South,Technology,Phones,Google Pixel,5,0.2,3348.16,535.57
3030,US-2023-2620,2023-04-11,2023-04-14,Standard Class,CUST-0217,Mark Rodriguez,Consumer,Atlanta,Georgia,South,Technology,Phones,Nokia Lumia,8,0,8026.56,1855.02
3031,US-2023-2620,2023-04-11,2023-04-14,Standard Class,CUST-0217,Mark Rodriguez,Consumer,Atlanta,Georgia,South,Office Supplies,Art,Crayola Colored Pencils,7,0,288.54,61.03
3032,US-2024-2621,2024-12-22,2024-12-24,Second Class,CUST-0207,David Brown,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Storage,Sterilite File Box,3,0.1,475.61,54.75
3033,US-2024-2621,2024-12-22,2024-12-24,Second Class,CUST-0207,David Brown,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Art,Crayola Colored Pencils,1,0,36.15,11.41
3034,US-2024-2621,2024-12-22,2024-12-24,Second Class,CUST-0207,David Brown,Consumer,Minneapolis,Minnesota,Central,Furniture,Chairs,Hon Task Chair,5,0.1,1760.22,219.76
3035,US-2025-2622,2025-06-26,2025-07-01,Standard Class,CUST-0092,Sarah Taylor,Corporate,Sacramento,California,West,Office Supplies,Supplies,Stanley Bostitch Stapler,7,0.3,246.76,37.41
3036,US-2025-2622,2025-06-26,2025-07-01,Standard Class,CUST-0092,Sarah Taylor,Corporate,Sacramento,California,West,Office Supplies,Paper,Adams Carbonless Paper,5,0.1,140.58,26.36
3037,US-2025-2622,2025-06-26,2025-07-01,Standard Class,CUST-0092,Sarah Taylor,Corporate,Sacramento,California,West,Furniture,Tables,Hon Training Table,9,0.3,2158.0,-294.16
3038,US-2025-2623,2025-03-04,2025-03-07,Standard Class,CUST-0312,Joseph Wilson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Envelopes,Globe-Weis Envelope,1,0,31.42,6.3
3039,US-2025-2623,2025-03-04,2025-03-07,Standard Class,CUST-0312,Joseph Wilson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Envelopes,Poly String Envelope,7,0,146.16,24.69
3040,US-2025-2623,2025-03-04,2025-03-07,Standard Class,CUST-0312,Joseph Wilson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Supplies,Acme Trimmer,8,0,532.88,58.37
3041,US-2025-2624,2025-01-15,2025-01-20,Second Class,CUST-0068,Robert Johnson,Consumer,Chicago,Illinois,Central,Furniture,Chairs,Global Deluxe Chair,6,0.2,639.6,-20.74
3042,US-2023-2625,2023-03-11,2023-03-13,First Class,CUST-0267,Susan Lopez,Corporate,Newark,New Jersey,East,Office Supplies,Envelopes,Staple Envelope,8,0,77.2,21.79
3043,US-2023-2625,2023-03-11,2023-03-13,First Class,CUST-0267,Susan Lopez,Corporate,Newark,New Jersey,East,Office Supplies,Binders,Avery Durable Binder,6,0.3,345.24,11.26
3044,US-2023-2625,2023-03-11,2023-03-13,First Class,CUST-0267,Susan Lopez,Corporate,Newark,New Jersey,East,Technology,Accessories,Logitech Mouse,9,0.3,583.25,-50.06
3045,US-2024-2626,2024-04-15,2024-04-19,Standard Class,CUST-0340,Robert Martinez,Consumer,Dallas,Texas,Central,Office Supplies,Storage,Fellowes File Cart,3,0.1,624.05,161.69
3046,US-2024-2626,2024-04-15,2024-04-19,Standard Class,CUST-0340,Robert Martinez,Consumer,Dallas,Texas,Central,Technology,Accessories,Logitech Mouse,5,0.15,1164.5,-13.07
3047,US-2023-2627,2023-03-05,2023-03-11,Standard Class,CUST-0249,Richard Johnson,Home Office,Dallas,Texas,Central,Technology,Copiers,Hewlett Packard Copier,9,0.3,5412.83,-426.08
3048,US-2023-2627,2023-03-05,2023-03-11,Standard Class,CUST-0249,Richard Johnson,Home Office,Dallas,Texas,Central,Furniture,Bookcases,Hon 3-Shelf Bookcase,9,0,1056.96,77.18
3049,US-2023-2627,2023-03-05,2023-03-11,Standard Class,CUST-0249,Richard Johnson,Home Office,Dallas,Texas,Central,Technology,Phones,Nokia Lumia,2,0.4,887.12,62.99
3050,US-2025-2628,2025-02-23,2025-02-26,Standard Class,CUST-0160,David Anderson,Consumer,Denver,Colorado,West,Technology,Copiers,Canon Copier,6,0.1,8845.2,2061.82
3051,US-2025-2628,2025-02-23,2025-02-26,Standard Class,CUST-0160,David Anderson,Consumer,Denver,Colorado,West,Technology,Machines,Canon Imageclass Printer,7,0.15,4254.25,406.57
3052,US-2025-2629,2025-12-27,2025-12-30,Same Day,CUST-0101,Lisa Thomas,Home Office,Richmond,Virginia,South,Furniture,Tables,Bush Computer Table,3,0,555.51,17.63
3053,US-2025-2629,2025-12-27,2025-12-30,Same Day,CUST-0101,Lisa Thomas,Home Office,Richmond,Virginia,South,Furniture,Furnishings,Eldon Desk Lamp,9,0,177.03,2.19
3054,US-2025-2629,2025-12-27,2025-12-30,Same Day,CUST-0101,Lisa Thomas,Home Office,Richmond,Virginia,South,Office Supplies,Art,Sharpie Markers,9,0,607.5,192.43
3055,US-2025-2630,2025-06-22,2025-06-27,First Class,CUST-0243,James Garcia,Corporate,Indianapolis,Indiana,Central,Office Supplies,Supplies,Stanley Bostitch Stapler,6,0.2,278.45,28.31
3056,US-2025-2630,2025-06-22,2025-06-27,First Class,CUST-0243,James Garcia,Corporate,Indianapolis,Indiana,Central,Office Supplies,Binders,Avery Durable Binder,8,0,253.12,71.0
3057,US-2024-2631,2024-03-16,2024-03-23,Second Class,CUST-0200,Jennifer Anderson,Home Office,Charlotte,North Carolina,South,Technology,Accessories,SanDisk USB Drive,3,0.15,107.51,9.7
3058,US-2024-2632,2024-08-28,2024-09-04,Same Day,CUST-0043,Matthew Williams,Corporate,Columbus,Georgia,South,Office Supplies,Paper,Xerox 1881 Paper,7,0.3,37.48,1.46
3059,US-2025-2633,2025-02-21,2025-02-25,Standard Class,CUST-0181,Karen Williams,Home Office,Boston,Massachusetts,East,Office Supplies,Supplies,Fiskars Scissors,2,0,112.52,14.26
3060,US-2025-2633,2025-02-21,2025-02-25,Standard Class,CUST-0181,Karen Williams,Home Office,Boston,Massachusetts,East,Office Supplies,Labels,Hon Label Maker Tape,8,0.1,47.59,8.75
3061,US-2025-2633,2025-02-21,2025-02-25,Standard Class,CUST-0181,Karen Williams,Home Office,Boston,Massachusetts,East,Furniture,Bookcases,Sauder Library Bookcase,4,0,1475.24,34.85
3062,US-2025-2633,2025-02-21,2025-02-25,Standard Class,CUST-0181,Karen Williams,Home Office,Boston,Massachusetts,East,Office Supplies,Supplies,Stanley Bostitch Stapler,9,0.2,414.58,70.16
3063,US-2023-2634,2023-05-21,2023-05-28,Standard Class,CUST-0272,Michael Rodriguez,Home Office,Atlanta,Georgia,South,Office Supplies,Storage,SAFCO Storage Bin,2,0.1,176.27,27.28
3064,US-2023-2634,2023-05-21,2023-05-28,Standard Class,CUST-0272,Michael Rodriguez,Home Office,Atlanta,Georgia,South,Office Supplies,Supplies,Stanley Bostitch Stapler,4,0.1,157.03,16.04
3065,US-2023-2634,2023-05-21,2023-05-28,Standard Class,CUST-0272,Michael Rodriguez,Home Office,Atlanta,Georgia,South,Technology,Accessories,Belkin Charger,2,0,121.3,30.05
3066,US-2023-2634,2023-05-21,2023-05-28,Standard Class,CUST-0272,Michael Rodriguez,Home Office,Atlanta,Georgia,South,Office Supplies,Storage,Sterilite File Box,1,0,79.56,7.91
3067,US-2024-2635,2024-10-01,2024-10-08,First Class,CUST-0378,David Gonzalez,Home Office,San Diego,California,West,Office Supplies,Supplies,Acme Trimmer,8,0.1,174.17,14.86
3068,US-2024-2635,2024-10-01,2024-10-08,First Class,CUST-0378,David Gonzalez,Home Office,San Diego,California,West,Office Supplies,Fasteners,OIC Push Pins,1,0.4,1.25,0.01
3069,US-2023-2636,2023-10-13,2023-10-16,First Class,CUST-0282,Thomas Martinez,Consumer,Houston,Texas,Central,Office Supplies,Binders,Avery Durable Binder,4,0.1,280.76,69.15
3070,US-2023-2637,2023-12-04,2023-12-09,Standard Class,CUST-0285,Matthew Martinez,Corporate,Richmond,Virginia,South,Office Supplies,Art,Sharpie Markers,4,0.3,168.36,21.97
3071,US-2025-2638,2025-01-07,2025-01-14,Standard Class,CUST-0301,Nancy Williams,Corporate,Minneapolis,Minnesota,Central,Technology,Copiers,Xerox WorkCentre Copier,7,0,2940.77,347.24
3072,US-2025-2638,2025-01-07,2025-01-14,Standard Class,CUST-0301,Nancy Williams,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Binders,GBC Binding Covers,5,0,302.7,96.75
3073,US-2025-2638,2025-01-07,2025-01-14,Standard Class,CUST-0301,Nancy Williams,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Labels,Hon Label Maker Tape,9,0.4,24.62,1.83
3074,US-2025-2639,2025-06-05,2025-06-09,Standard Class,CUST-0051,Linda Johnson,Consumer,San Francisco,California,West,Office Supplies,Art,Boston Pencil Sharpener,9,0.1,397.14,82.16
3075,US-2024-2640,2024-09-20,2024-09-26,First Class,CUST-0364,David Wilson,Home Office,Dallas,Texas,Central,Technology,Phones,Apple iPhone,7,0.1,5138.78,1137.88
3076,US-2025-2641,2025-02-01,2025-02-07,Second Class,CUST-0133,Betty Wilson,Consumer,Chicago,Illinois,Central,Technology,Phones,Samsung Galaxy,7,0.15,1553.9,84.09
3077,US-2025-2641,2025-02-01,2025-02-07,Second Class,CUST-0133,Betty Wilson,Consumer,Chicago,Illinois,Central,Office Supplies,Supplies,Stanley Bostitch Stapler,8,0.1,266.98,40.59
3078,US-2024-2642,2024-03-05,2024-03-09,Standard Class,CUST-0287,Michael Wilson,Corporate,Chicago,Illinois,Central,Furniture,Tables,Bretford Round Table,6,0.2,1250.16,11.06
3079,US-2024-2642,2024-03-05,2024-03-09,Standard Class,CUST-0287,Michael Wilson,Corporate,Chicago,Illinois,Central,Technology,Machines,Canon Imageclass Printer,7,0.2,12513.48,-25.06
3080,US-2024-2642,2024-03-05,2024-03-09,Standard Class,CUST-0287,Michael Wilson,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,Sterilite File Box,7,0.2,210.56,-0.36
3081,US-2023-2643,2023-06-03,2023-06-05,Standard Class,CUST-0115,Joseph Brown,Home Office,Houston,Texas,Central,Furniture,Tables,Lesro Conference Table,4,0,1673.64,175.09
3082,US-2023-2643,2023-06-03,2023-06-05,Standard Class,CUST-0115,Joseph Brown,Home Office,Houston,Texas,Central,Technology,Machines,HP LaserJet Printer,2,0.15,266.42,55.33
3083,US-2023-2644,2023-07-19,2023-07-24,Standard Class,CUST-0398,Jennifer Martin,Corporate,Springfield,Illinois,Central,Office Supplies,Paper,Easy-staple Paper,8,0.15,107.3,1.79
3084,US-2023-2644,2023-07-19,2023-07-24,Standard Class,CUST-0398,Jennifer Martin,Corporate,Springfield,Illinois,Central,Office Supplies,Envelopes,Globe-Weis Envelope,4,0,69.28,5.48
3085,US-2025-2645,2025-03-18,2025-03-20,Standard Class,CUST-0024,Karen Rodriguez,Consumer,Richmond,Virginia,South,Office Supplies,Binders,Avery Durable Binder,6,0,289.56,61.23
3086,US-2023-2646,2023-11-21,2023-11-25,Standard Class,CUST-0186,Linda Rodriguez,Home Office,Detroit,Michigan,Central,Office Supplies,Fasteners,OIC Push Pins,4,0.3,15.71,1.05
3087,US-2023-2646,2023-11-21,2023-11-25,Standard Class,CUST-0186,Linda Rodriguez,Home Office,Detroit,Michigan,Central,Furniture,Tables,Bush Computer Table,2,0.1,1374.3,47.8
3088,US-2023-2646,2023-11-21,2023-11-25,Standard Class,CUST-0186,Linda Rodriguez,Home Office,Detroit,Michigan,Central,Office Supplies,Binders,Acco Binder,1,0.1,67.01,10.52
3089,US-2025-2647,2025-04-12,2025-04-18,First Class,CUST-0283,Nancy Wilson,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 1881 Paper,9,0.15,172.51,10.37
3090,US-2025-2647,2025-04-12,2025-04-18,First Class,CUST-0283,Nancy Wilson,Home Office,Miami,Florida,South,Office Supplies,Envelopes,Globe-Weis Envelope,5,0.3,117.88,21.09
3091,US-2025-2648,2025-04-21,2025-04-25,Standard Class,CUST-0140,Mary Gonzalez,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Acme Trimmer,7,0.2,399.73,31.04
3092,US-2025-2649,2025-03-17,2025-03-21,Standard Class,CUST-0377,Jennifer Johnson,Corporate,Atlanta,Georgia,South,Office Supplies,Labels,Hon Label Maker Tape,5,0.15,124.23,12.08
